Longitude,Latitude
-121.900996,46.011364
-121.902904,43.571434
-121.90456,45.323936
-121.904842,46.110392
-121.906023,54.106293
-121.90769,45.666862
-121.907781,49.548258
-121.907862,45.811958
-121.908315,50.689253
-121.909704,44.433504
-121.912282,45.332165
-121.912301,45.85041
-121.913306,44.231215
-121.91509,45.324697
-121.916061,47.92614
-121.918214,46.210771
-121.921,45.836345
-121.922663,43.471527
-121.922688,44.221001
-121.923561,45.64579
-121.925467,50.703902
-121.92704,45.639997
-121.931054,50.686565
-121.931783,49.178238
-121.933333,47.623973
-121.936,46.48441
-121.937553,48.240559
-121.938154,48.216891
-121.938581,45.344031
-121.940192,42.103901
-121.940254,47.139373
-121.94132,49.276428
-121.941975,49.234722
-121.945932,48.986739
-121.947005,49.218137
-121.949629,47.22707
-121.949952,49.21675
-121.950237,48.125095
-121.950695,49.242434
-121.951304,44.452561
-121.952656,44.290609
-121.952714,48.092903
-121.955684,46.776416
-121.956942,47.29331
-121.959699,44.993305
-121.960284,46.545296
-121.960467,49.215454
-121.960907,45.328217
-121.961395,45.332508
-121.961402,45.322654
-121.963789,47.861252
-121.967533,48.08336
-121.967864,46.05649
-121.967929,47.785903
-121.968339,45.650253
-121.968614,49.057198
-121.970417,44.463529
-121.972293,47.194347
-121.972779,40.788116
-121.97332,44.492397
-121.975525,49.075186
-121.976842,48.219751
-121.976929,44.502525
-121.977167,49.219608
-121.97788,45.791182
-121.978711,44.782848
-121.979586,45.3368
-121.979762,46.320685
-121.979985,45.079699
-121.980876,45.627691
-121.9835,45.643204
-121.98558,45.647764
-121.985673,47.742634
-121.987002,49.096967
-121.9883,45.639224
-121.989826,45.048838
-122.001535,47.923774
-122.00232,49.238663
-122.003965,46.144295
-122.008918,44.18963
-122.00939,46.527931
-122.012045,45.631027
-122.012107,40.38866
-122.01236,46.109018
-122.015227,45.632317
-122.01722,45.627079
-122.017737,47.894554
-122.019745,48.326401
-122.019762,46.065159
-122.020085,43.089098
-122.021633,43.721809
-122.022374,48.931539
-122.02294,47.272357
-122.023469,47.994547
-122.023567,45.219812
-122.023852,44.726543
-122.023898,46.75954
-122.025751,47.525311
-122.027704,47.015862
-122.030285,46.390189
-122.030508,45.637507
-122.030638,46.311493
-122.031937,46.759186
-122.032216,44.520721
-122.033087,47.988356
-122.033827,47.52
-122.034846,45.218825
-122.035229,46.742857
-122.035978,45.627422
-122.036484,46.384192
-122.036614,44.204049
-122.041064,45.293455
-122.041117,45.23037
-122.041333,43.603106
-122.041803,47.500205
-122.042361,45.079136
-122.042805,47.498655
-122.0438,43.581036
-122.050666,47.513123
-122.051635,47.130919
-122.051819,47.302097
-122.052527,47.174349
-122.053786,48.01815
-122.055454,44.237491
-122.056569,46.752234
-122.057084,46.813989
-122.058136,46.267548
-122.05996,44.171991
-122.063584,43.088379
-122.064942,45.207882
-122.0669,47.135199
-122.067027,45.021458
-122.071028,45.17415
-122.073074,43.556156
-122.07602,44.699078
-122.077437,47.340732
-122.079666,45.607338
-122.081635,44.699421
-122.085922,46.207809
-122.087911,44.766026
-122.088186,46.76874
-122.089783,46.95488
-122.091056,46.207123
-122.091789,40.933004
-122.091905,46.164036
-122.092144,45.35035
-122.092803,42.039528
-122.095224,47.46583
-122.096117,46.237936
-122.096138,46.238623
-122.096562,46.755077
-122.097222,46.156054
-122.098171,46.174496
-122.102579,47.097015
-122.10325,46.154873
-122.103986,44.566534
-122.104952,46.236305
-122.105251,47.656803
-122.106222,46.321192
-122.106561,47.789068
-122.109489,45.152575
-122.112738,48.118057
-122.114878,46.278534
-122.115701,46.28231
-122.116266,44.307003
-122.117819,45.589614
-122.119099,45.579027
-122.119542,46.968098
-122.125284,47.663316
-122.125672,45.326334
-122.126545,43.612118
-122.12735,44.753151
-122.128028,49.160902
-122.128636,46.189528
-122.12888,46.375523
-122.13203,45.288638
-122.133333,49.755707
-122.135312,45.249338
-122.135444,47.846489
-122.137468,48.113068
-122.137864,46.18839
-122.138843,41.172895
-122.139062,41.644621
-122.139131,45.862083
-122.140635,44.691482
-122.140978,49.123499
-122.141072,46.757276
-122.141827,44.940691
-122.142974,42.836895
-122.143672,48.881435
-122.144353,47.687445
-122.144461,44.72164
-122.144982,45.671024
-122.145577,46.288834
-122.149094,46.762544
-122.149327,45.593948
-122.150022,44.733582
-122.150557,49.760094
-122.151984,47.266102
-122.153857,43.620958
-122.154503,40.823114
-122.154723,45.614204
-122.154823,44.716244
-122.155125,44.7153
-122.155999,46.150818
-122.156807,46.25948
-122.157126,47.060452
-122.157536,47.188339
-122.157902,45.132684
-122.158199,41.498977
-122.158524,48.799682
-122.159862,51.643381
-122.160546,45.57064
-122.161281,47.274095
-122.162426,45.176468
-122.162554,44.721029
-122.163885,45.003777
-122.164802,46.161804
-122.166642,46.99198
-122.167567,47.792501
-122.168064,48.829765
-122.168983,49.739227
-122.169253,46.473885
-122.170369,45.092525
-122.171749,45.566788
-122.172826,46.237335
-122.173684,44.935627
-122.174101,45.584035
-122.174685,46.718159
-122.175327,45.58485
-122.178375,45.077419
-122.178391,46.136055
-122.179255,48.82814
-122.181495,43.298621
-122.182832,43.353252
-122.183055,46.155281
-122.183529,45.018411
-122.186305,45.250159
-122.186428,47.796278
-122.18778,46.16631
-122.190141,47.219238
-122.191271,45.554131
-122.192549,45.259209
-122.193076,46.118878
-122.196526,45.179772
-122.19784,46.666231
-122.197868,47.750359
-122.198202,46.300936
-122.199592,41.364727
-122.199758,42.596483
-122.199925,46.858749
-122.200235,45.573092
-122.201132,44.785509
-122.201751,46.536884
-122.202129,39.895864
-122.20272,40.743506
-122.202757,46.130025
-122.203535,45.394
-122.208278,48.402672
-122.211059,43.363413
-122.213402,42.476234
-122.213576,45.710936
-122.214195,48.277059
-122.214558,48.276662
-122.215,48.30799
-122.216818,37.826872
-122.216968,47.392659
-122.21717,48.759985
-122.219779,43.160949
-122.220976,45.215092
-122.2214,47.172965
-122.224597,45.462456
-122.228511,43.834312
-122.228815,41.372666
-122.229681,45.294657
-122.230493,41.424465
-122.231291,46.060181
-122.231634,45.085412
-122.23191,45.011437
-122.232468,44.753323
-122.233346,48.052888
-122.234574,44.950304
-122.234993,49.228706
-122.23541,37.836608
-122.23555,45.739152
-122.235982,48.503866
-122.236389,38.88834
-122.236773,47.096136
-122.237351,49.296083
-122.237794,45.724497
-122.240477,40.718154
-122.242053,45.744925
-122.242401,45.462799
-122.242468,48.286479
-122.242738,38.904905
-122.243722,46.510277
-122.24606,45.339375
-122.247616,45.818481
-122.247681,45.230713
-122.249189,47.176945
-122.25,45.666733
-122.250342,40.93346
-122.250461,40.92802
-122.251213,45.817966
-122.253788,47.037621
-122.254056,38.919754
-122.255393,47.180657
-122.257793,49.163303
-122.258447,45.40423
-122.258539,45.399456
-122.258964,45.969114
-122.260621,48.187902
-122.261968,38.928337
-122.2638,48.929275
-122.265909,47.147098
-122.266177,42.433898
-122.266438,46.799955
-122.266568,40.471916
-122.267123,43.609715
-122.269528,46.925011
-122.269863,46.56023
-122.270994,37.906437
-122.271789,46.847731
-122.272099,45.390597
-122.272626,46.849244
-122.272707,46.920333
-122.273251,44.862644
-122.274634,41.506433
-122.275018,41.219673
-122.275353,42.472512
-122.275471,46.9175
-122.275501,45.49043
-122.276185,46.89291
-122.276406,48.369614
-122.276414,46.919432
-122.276624,43.790474
-122.277443,40.79847
-122.278121,48.103411
-122.279533,46.895485
-122.283206,45.213461
-122.283815,44.406052
-122.28433,41.297607
-122.285143,46.141806
-122.285688,46.554324
-122.287472,46.563759
-122.287605,42.39212
-122.292873,44.964294
-122.293053,47.054915
-122.29308,46.556711
-122.29361,46.522293
-122.296336,45.131536
-122.299569,46.510963
-122.303839,47.146046
-122.30389,44.403863
-122.308371,45.605364
-122.309208,42.333412
-122.311922,46.950417
-122.311999,46.772919
-122.313002,42.896461
-122.313233,40.798073
-122.31344,45.263844
-122.315373,42.444563
-122.315385,46.04353
-122.316453,44.568958
-122.316789,37.433242
-122.318475,47.051611
-122.319231,44.981461
-122.319723,46.119232
-122.322336,45.276128
-122.323529,45.293659
-122.325887,45.283756
-122.326156,46.063292
-122.326217,46.867332
-122.328147,45.645983
-122.329642,42.64884
-122.331026,46.577568
-122.331351,42.979878
-122.331439,46.001987
-122.33195,44.914019
-122.333695,45.289936
-122.334183,45.282898
-122.335277,44.755383
-122.335853,45.516357
-122.337062,44.918976
-122.338814,40.718637
-122.341733,45.964394
-122.342852,46.29437
-122.343269,44.151328
-122.346139,45.29537
-122.347655,43.781719
-122.348184,47.064003
-122.348344,44.692962
-122.348548,46.709034
-122.34861,45.279078
-122.349022,45.277823
-122.350057,45.36801
-122.351342,45.241356
-122.351365,45.497882
-122.353947,45.295944
-122.355675,45.144882
-122.356631,45.293713
-122.359198,46.878297
-122.359213,45.405035
-122.359759,41.213021
-122.359943,46.387155
-122.363612,45.497603
-122.366736,44.585867
-122.367684,47.031902
-122.368717,45.207367
-122.372689,45.960102
-122.372843,47.218208
-122.373621,43.688284
-122.374905,44.906659
-122.375351,45.205795
-122.375496,40.891675
-122.376258,45.143133
-122.379645,40.919695
-122.379727,45.995207
-122.380025,41.229715
-122.384543,42.394524
-122.385712,46.936555
-122.387443,42.237067
-122.389723,45.186478
-122.3898,45.900514
-122.390076,45.143294
-122.390204,43.205302
-122.39462,40.55161
-122.39726,48.687099
-122.398486,40.91682
-122.39853,45.83333
-122.398956,43.0825
-122.401295,44.942493
-122.401631,41.424379
-122.406802,45.195265
-122.410446,46.813989
-122.410793,45.834875
-122.41301,45.184185
-122.414085,44.959059
-122.414661,45.895557
-122.421341,46.805781
-122.421414,46.087475
-122.421657,47.05072
-122.422714,38.617458
-122.424272,45.881948
-122.428784,46.804816
-122.430525,45.863972
-122.431087,50.843353
-122.4346,46.884209
-122.436766,45.906115
-122.437506,46.328391
-122.437863,45.171661
-122.442909,44.62492
-122.444234,45.425291
-122.448611,44.864216
-122.450536,44.543166
-122.452127,43.148482
-122.460684,46.641909
-122.462431,40.574055
-122.463333,49.606361
-122.465846,49.321489
-122.466454,42.599943
-122.471491,45.397326
-122.472704,47.106564
-122.472931,47.75053
-122.473766,47.751823
-122.474555,45.382805
-122.477096,46.32072
-122.479366,53.001096
-122.479967,44.400043
-122.482048,37.832979
-122.484106,46.973763
-122.486754,45.083883
-122.48803,52.984616
-122.48867,44.132338
-122.488982,45.039096
-122.489169,42.750893
-122.490518,46.998954
-122.492639,49.424121
-122.496406,43.077232
-122.496464,44.559163
-122.49808,49.414165
-122.498689,43.747129
-122.500038,41.581364
-122.501149,47.024328
-122.501866,47.761136
-122.502439,44.392067
-122.504264,45.782433
-122.504513,48.168182
-122.504807,38.243709
-122.506735,40.577469
-122.5089,48.171058
-122.510174,46.501007
-122.510447,44.391637
-122.510569,49.431559
-122.513153,49.439512
-122.514257,46.523345
-122.519649,47.772589
-122.52179,45.781365
-122.522166,49.560887
-122.522789,57.035943
-122.523763,45.137844
-122.52761,47.769499
-122.530502,41.647432
-122.531405,46.599026
-122.5319,46.494066
-122.532813,49.396667
-122.53284,45.933495
-122.534814,47.456303
-122.534971,45.12821
-122.535567,49.480448
-122.536249,46.526413
-122.539027,47.751088
-122.540008,47.648735
-122.541487,47.794647
-122.542946,44.473579
-122.543201,45.160847
-122.543502,49.539381
-122.543783,44.796753
-122.54441,43.292007
-122.546237,47.752934
-122.547059,44.447712
-122.54841,47.76804
-122.550702,45.218729
-122.552663,46.939087
-122.555232,47.772932
-122.557072,43.781075
-122.559876,49.430924
-122.56037,48.04965
-122.564013,45.408897
-122.568051,47.731143
-122.568061,43.669968
-122.569542,44.800025
-122.572235,41.851215
-122.573505,37.895279
-122.574175,44.661827
-122.574621,44.655561
-122.575387,40.613194
-122.577674,44.653909
-122.579114,47.329102
-122.579775,47.327385
-122.579883,46.382368
-122.580282,47.328243
-122.581804,47.301614
-122.583197,49.399995
-122.583653,41.837287
-122.584328,47.000402
-122.584492,40.945745
-122.586316,47.856274
-122.587764,43.293686
-122.589422,45.729218
-122.591104,44.414463
-122.59381,53.42635
-122.595784,47.10636
-122.59701,42.140164
-122.59782,44.559517
-122.602453,48.769898
-122.6028,47.147012
-122.604618,40.932355
-122.606864,47.081223
-122.60781,46.998997
-122.611167,58.811874
-122.616621,44.85971
-122.617573,48.752689
-122.623373,41.99481
-122.6246,47.099816
-122.625394,47.015369
-122.627669,48.783245
-122.628937,45.223846
-122.629144,47.790012
-122.629826,45.350173
-122.630267,56.047589
-122.631684,46.974406
-122.634218,45.228178
-122.634513,43.608491
-122.635444,48.424239
-122.635601,45.434939
-122.636564,38.419275
-122.637426,43.578773
-122.637847,47.738171
-122.638065,46.516907
-122.639332,44.122596
-122.639378,47.76186
-122.640756,44.863272
-122.641186,49.116096
-122.64119,43.581417
-122.64218,48.756337
-122.645352,48.398155
-122.645633,58.803507
-122.647852,46.030569
-122.648151,47.005123
-122.650123,41.73912
-122.650959,40.602757
-122.653974,44.86516
-122.654341,46.952391
-122.656425,44.126501
-122.65665,44.845247
-122.657335,49.069748
-122.659362,41.826357
-122.66331,45.93586
-122.665091,45.391645
-122.665279,41.717191
-122.667547,46.959515
-122.667753,47.010906
-122.668217,43.908749
-122.66975,46.351748
-122.675374,46.95797
-122.676309,41.823712
-122.679994,46.96784
-122.683578,43.576241
-122.685514,43.053896
-122.685613,43.054326
-122.687524,46.96003
-122.691681,48.252983
-122.694331,45.738831
-122.69621,46.967304
-122.699313,58.804362
-122.699572,46.986058
-122.704161,40.740974
-122.704284,46.860423
-122.705562,38.732815
-122.705666,45.204363
-122.706551,44.633986
-122.710997,50.315338
-122.712054,41.195555
-122.716159,44.431865
-122.716297,45.413446
-122.717266,42.080984
-122.718174,46.574821
-122.720133,45.660574
-122.723698,44.408112
-122.724228,45.412722
-122.731066,47.489862
-122.734123,44.853235
-122.73572,46.484549
-122.740747,47.347791
-122.741074,43.769188
-122.747641,45.33474
-122.751437,46.785665
-122.758827,45.98671
-122.759772,42.195233
-122.763456,43.603706
-122.769664,49.332678
-122.772452,40.786357
-122.772589,40.785563
-122.774584,46.634774
-122.775521,42.106819
-122.775973,45.035684
-122.781902,41.227484
-122.783976,45.596228
-122.787534,47.300262
-122.791734,46.99316
-122.792828,41.211176
-122.79341,47.361953
-122.804806,40.774727
-122.806697,43.665655
-122.808806,44.497848
-122.80944,41.760707
-122.810971,46.199741
-122.81594,42.411175
-122.816312,48.1284
-122.816971,46.120348
-122.818403,43.957329
-122.818922,44.293442
-122.819985,46.370019
-122.821211,46.045074
-122.821933,46.106186
-122.823509,47.562486
-122.839911,40.702972
-122.844523,45.473871
-122.845173,41.886234
-122.845469,43.547058
-122.846378,40.845076
-122.852841,45.85659
-122.85778,47.921505
-122.860396,44.172592
-122.862519,43.407543
-122.862952,45.608797
-122.863243,44.667835
-122.863658,45.611943
-122.867306,48.030639
-122.868981,42.192221
-122.870672,44.187698
-122.8722,46.501039
-122.873896,47.273542
-122.874458,47.240181
-122.874767,40.96084
-122.876281,47.242498
-122.878368,41.771564
-122.882366,43.30017
-122.884001,58.831015
-122.884433,47.276917
-122.887146,45.866632
-122.891537,46.27553
-122.892324,43.296905
-122.898893,45.632744
-122.899495,42.202435
-122.904353,47.238979
-122.906068,44.536858
-122.909975,47.252541
-122.911589,47.697315
-122.912028,47.028244
-122.913378,47.036591
-122.914572,46.28849
-122.915022,49.144887
-122.916716,48.000641
-122.919614,47.743835
-122.920662,40.356764
-122.922323,54.567436
-122.923247,46.189785
-122.923611,43.71254
-122.927055,46.504827
-122.928954,40.694818
-122.932598,41.053677
-122.935059,40.995827
-122.936537,41.066959
-122.936691,46.088505
-122.937402,46.47234
-122.937406,46.080093
-122.93912,46.072133
-122.941826,47.673486
-122.94628,38.449134
-122.947277,43.227768
-122.949902,40.746145
-122.950193,48.049613
-122.950741,40.966988
-122.966747,45.747617
-122.968615,42.558804
-122.969893,46.651468
-122.970887,42.559125
-122.973935,45.8323
-122.983167,39.916871
-122.984781,45.284293
-122.984829,40.210648
-122.989584,45.483828
-122.996781,40.808115
-122.999606,38.494034
-123.005566,43.823208
-123.021975,41.045555
-123.023375,46.508474
-123.025435,42.8157
-123.027935,44.845161
-123.032964,46.495085
-123.03522,46.096401
-123.035583,46.498561
-123.037507,43.717164
-123.040177,43.319113
-123.041924,43.790989
-123.046,39.713087
-123.047959,40.998917
-123.050047,47.713494
-123.052094,46.184319
-123.052984,47.679291
-123.053118,46.105757
-123.054196,40.400248
-123.054401,43.68678
-123.054446,40.399419
-123.054844,43.804615
-123.057825,46.181594
-123.058333,43.797684
-123.058404,38.840135
-123.06821,43.694215
-123.068438,40.976171
-123.073157,45.00324
-123.076335,44.669616
-123.0865,47.120157
-123.088365,47.292194
-123.088997,46.188068
-123.098299,47.133279
-123.099266,49.172475
-123.105316,41.530294
-123.107652,47.025347
-123.110682,43.804679
-123.11075,47.978368
-123.11597,50.055619
-123.127526,47.799443
-123.13007,44.86472
-123.130842,41.712856
-123.131385,49.703763
-123.131859,40.066688
-123.133253,43.791504
-123.138593,41.82685
-123.140298,47.171173
-123.142906,40.359993
-123.147974,46.213496
-123.148116,46.218967
-123.148484,47.727528
-123.149326,47.252508
-123.151099,43.214571
-123.152119,45.551634
-123.153933,49.922562
-123.154892,40.92536
-123.155058,46.815062
-123.157163,47.619359
-123.159374,41.438847
-123.160126,43.784122
-123.161135,45.552063
-123.167491,46.626663
-123.169941,42.436742
-123.170935,45.560989
-123.174196,41.986165
-123.174263,46.983247
-123.178551,43.293343
-123.179023,39.156647
-123.181783,47.816105
-123.182291,45.55275
-123.182638,40.554485
-123.184815,43.613148
-123.186166,45.545433
-123.191633,43.399773
-123.19408,45.438766
-123.197406,46.188803
-123.199446,43.05233
-123.200997,47.556896
-123.202336,40.315484
-123.204475,47.407733
-123.205363,39.822607
-123.206009,41.532129
-123.206036,47.406341
-123.208275,46.095028
-123.208454,39.25621
-123.211755,59.458694
-123.216158,47.431299
-123.216265,45.586073
-123.216641,47.507782
-123.223997,44.051743
-123.22464,40.166616
-123.225185,47.475711
-123.226321,40.556835
-123.229909,49.227097
-123.230548,47.412701
-123.230573,47.20293
-123.232637,46.627522
-123.233439,38.511313
-123.23805,44.668436
-123.241363,47.31465
-123.243445,45.447693
-123.249496,54.955263
-123.252583,42.017781
-123.25344,54.938932
-123.254516,47.381287
-123.262212,48.093081
-123.267583,46.977539
-123.268093,43.675032
-123.268392,49.379487
-123.268831,40.415343
-123.272605,45.474472
-123.27303,45.629901
-123.273498,41.384811
-123.277572,39.786129
-123.281961,44.599316
-123.282292,42.718964
-123.283175,42.923412
-123.285042,45.464945
-123.288507,47.005997
-123.291455,42.127633
-123.295637,45.710893
-123.2974,43.548002
-123.299345,40.814037
-123.299969,45.262975
-123.300913,43.406339
-123.304637,45.25584
-123.306664,49.532731
-123.307817,47.083454
-123.309534,45.296556
-123.310952,43.525944
-123.313799,42.601547
-123.314027,48.717221
-123.314084,45.820885
-123.316564,44.919662
-123.320475,44.817696
-123.321117,45.695572
-123.3212,47.411832
-123.322687,45.649395
-123.323197,41.256924
-123.323289,43.706017
-123.324012,48.097908
-123.329193,42.507313
-123.332832,42.947971
-123.334869,45.707588
-123.336754,42.946887
-123.336987,42.574339
-123.337267,41.271912
-123.338316,46.608639
-123.338526,42.94568
-123.341625,41.790619
-123.342772,42.076092
-123.343285,42.451859
-123.343527,44.004589
-123.345936,47.511234
-123.345971,45.763893
-123.347857,46.99581
-123.3498,41.806583
-123.356477,41.740494
-123.357495,45.25938
-123.359063,53.657384
-123.360253,44.330263
-123.362983,41.782808
-123.36674,48.089046
-123.367572,45.396194
-123.367762,40.619373
-123.368484,42.526891
-123.368731,46.993847
-123.369005,61.054219
-123.37071,42.754669
-123.372594,41.794138
-123.376048,41.790866
-123.377877,47.094977
-123.37945,47.922277
-123.381389,46.134381
-123.381396,39.227237
-123.383154,47.201385
-123.386384,45.365639
-123.392619,45.287533
-123.396624,41.784396
-123.396869,42.09609
-123.397285,45.613099
-123.398425,44.592648
-123.398814,39.524313
-123.4013,46.711121
-123.402713,46.999683
-123.404012,42.098536
-123.409384,45.494385
-123.410641,47.011614
-123.412137,39.679881
-123.415883,42.357552
-123.417894,40.553799
-123.423439,39.848828
-123.425159,46.197102
-123.42839,41.375198
-123.430654,47.01273
-123.433461,42.578287
-123.438634,40.621948
-123.441814,65.201498
-123.444944,44.925585
-123.447332,42.392035
-123.449355,41.659534
-123.449563,45.385981
-123.455809,42.397742
-123.457149,40.226269
-123.459075,44.46892
-123.459396,46.977496
-123.469533,42.567033
-123.472583,45.040083
-123.472848,47.211857
-123.473083,42.383516
-123.475031,47.214582
-123.475268,47.212973
-123.478136,39.381866
-123.478155,46.978569
-123.478661,45.743347
-123.485421,48.511162
-123.486377,44.369531
-123.489303,41.371164
-123.489558,43.167043
-123.489848,44.380817
-123.490644,41.110024
-123.491083,40.856609
-123.491849,41.376529
-123.491926,40.205626
-123.492209,43.528476
-123.496732,44.896145
-123.499006,44.526901
-123.500904,47.016174
-123.502306,49.417534
-123.502698,42.163038
-123.503018,49.604988
-123.50781,46.345648
-123.508984,44.052429
-123.510715,47.116756
-123.514203,49.418616
-123.51433,49.406515
-123.517691,45.588369
-123.51806,47.033951
-123.520035,41.337433
-123.521096,47.025604
-123.525515,47.028008
-123.526445,41.14809
-123.530504,42.007738
-123.532705,42.124844
-123.536204,39.797936
-123.537284,41.200705
-123.539694,45.853865
-123.540399,45.594034
-123.54244,40.88459
-123.543326,44.878979
-123.545366,42.195836
-123.545872,44.772613
-123.549464,45.853162
-123.549506,42.656152
-123.55243,44.504306
-123.553969,47.403431
-123.556332,43.050528
-123.557906,43.206568
-123.558198,45.867416
-123.559322,47.95455
-123.559696,46.204333
-123.560493,45.580173
-123.56349,44.50407
-123.566106,47.434443
-123.566867,47.41107
-123.56811,47.442441
-123.570729,45.912992
-123.577457,47.22074
-123.579502,47.39576
-123.580953,47.334203
-123.582777,44.171391
-123.585976,41.589775
-123.590778,39.264547
-123.59182,48.044801
-123.592627,45.864964
-123.594679,39.379098
-123.597743,45.545883
-123.600176,47.140102
-123.603311,41.255465
-123.606848,47.382134
-123.612252,43.291283
-123.61326,40.907078
-123.616787,40.914116
-123.619439,53.010518
-123.619861,47.963562
-123.623703,47.057694
-123.630582,47.171516
-123.632943,44.872799
-123.633192,44.013205
-123.633357,43.800087
-123.63359,48.62669
-123.633898,47.125854
-123.634927,46.992431
-123.635168,47.357882
-123.637836,40.983639
-123.637949,46.364365
-123.642794,42.232304
-123.644087,45.06197
-123.646503,42.162695
-123.646927,41.019881
-123.649571,45.749474
-123.654148,41.215789
-123.654616,44.399014
-123.655111,44.838123
-123.655288,46.944451
-123.656364,41.229801
-123.657811,41.244194
-123.658153,42.161799
-123.658932,47.569427
-123.659951,41.26085
-123.662998,41.618271
-123.663474,43.528862
-123.667745,44.850515
-123.669498,39.437141
-123.677371,46.875894
-123.679246,45.493087
-123.679833,41.262846
-123.680222,45.026608
-123.680341,45.493698
-123.681252,43.05542
-123.682528,46.048851
-123.682861,41.261322
-123.684632,41.266365
-123.686327,46.890517
-123.687792,45.955982
-123.689601,46.359215
-123.69025,41.288048
-123.692702,46.892846
-123.694794,39.434481
-123.694794,39.434481
-123.6956,45.068836
-123.69805,41.459656
-123.699655,48.771076
-123.700868,45.061433
-123.701455,41.311684
-123.70177,46.799269
-123.702342,46.893189
-123.702427,41.20181
-123.702944,45.062742
-123.705936,41.438386
-123.708608,41.185464
-123.709488,46.827427
-123.711357,41.989317
-123.713069,46.89011
-123.713273,41.397943
-123.714981,41.320181
-123.715083,41.400218
-123.716334,41.383899
-123.716418,39.437828
-123.716448,41.38833
-123.716667,41.416569
-123.71764,46.447964
-123.71795,48.053513
-123.721357,41.373825
-123.723813,48.38385
-123.724361,39.335024
-123.725833,48.771057
-123.727066,47.447033
-123.728905,41.317826
-123.729164,41.158744
-123.729347,49.463704
-123.729552,48.144751
-123.729598,42.023735
-123.731973,48.127842
-123.735648,41.336746
-123.74032,47.014446
-123.741163,41.974726
-123.742573,49.57943
-123.743201,39.879631
-123.745349,42.219912
-123.748638,41.378964
-123.750967,48.360443
-123.751555,41.377559
-123.754124,47.33777
-123.755032,45.701416
-123.756306,41.193237
-123.759131,46.194506
-123.761566,48.40147
-123.764099,39.225762
-123.765135,47.934637
-123.767482,45.70158
-123.768447,46.184292
-123.771682,45.72749
-123.772608,45.7288
-123.772984,45.728059
-123.776066,46.863556
-123.776966,46.17985
-123.777251,41.227419
-123.779478,47.034531
-123.779898,45.453873
-123.785438,40.219274
-123.787351,47.503665
-123.792551,41.889917
-123.79455,40.019749
-123.795348,45.908432
-123.798138,43.145282
-123.798497,45.230284
-123.798567,39.969292
-123.798723,45.524919
-123.799053,47.529602
-123.7995,39.423231
-123.805318,42.22312
-123.810146,43.16766
-123.811331,48.90152
-123.812161,45.797367
-123.812608,46.992838
-123.813376,49.584045
-123.8165,46.420541
-123.818448,41.850142
-123.818666,46.77
-123.82231,46.98852
-123.822926,45.655746
-123.824229,47.571144
-123.824814,41.876707
-123.834364,47.503467
-123.83753,40.24219
-123.84247,47.026806
-123.842737,46.934495
-123.843874,41.875291
-123.84605,45.21728
-123.847323,41.876683
-123.847542,45.424519
-123.847722,49.011898
-123.852993,43.161571
-123.853278,46.789827
-123.854641,41.900589
-123.861435,43.147774
-123.866343,47.964077
-123.869929,43.132818
-123.873333,47.174799
-123.873928,40.23512
-123.876227,47.426155
-123.877072,47.437361
-123.87728,45.809893
-123.878118,41.317348
-123.878649,40.260687
-123.889408,46.775236
-123.890462,46.937284
-123.890855,40.345852
-123.891038,42.399673
-123.891827,47.392874
-123.894941,42.068195
-123.895164,48.686943
-123.90907,40.295534
-123.914426,46.858728
-123.914474,45.613003
-123.91493,40.258262
-123.916534,41.68539
-123.916644,40.326691
-123.917112,47.865973
-123.918062,39.901807
-123.918278,45.557352
-123.918483,43.526845
-123.918876,45.419197
-123.921896,45.993233
-123.922938,41.838083
-123.925869,40.326369
-123.927174,45.96507
-123.927988,45.719175
-123.927997,48.023429
-123.93087,47.368069
-123.93147,45.95139
-123.931664,47.859793
-123.935693,47.219582
-123.93664,45.396724
-123.937297,42.062531
-123.938878,41.234093
-123.940333,49.53289
-123.940469,41.267127
-123.946267,45.024204
-123.950299,47.055345
-123.95054,46.873856
-123.955,43.014908
-123.956154,47.0544
-123.956364,45.960875
-123.959435,40.873899
-123.961211,44.2784
-123.961963,46.903435
-123.964002,42.017781
-123.966514,45.800285
-123.967904,45.330942
-123.968442,45.370703
-123.969437,47.233658
-123.971144,46.197767
-123.972963,49.157681
-123.974675,45.146255
-123.975087,44.075947
-123.977323,43.23442
-123.979246,41.507034
-123.985541,47.230579
-123.987326,45.945717
-123.987354,44.177656
-123.987382,40.350294
-123.997983,40.314567
-124.002242,47.824967
-124.002936,40.018215
-124.003529,41.827011
-124.011413,41.252289
-124.011661,41.588573
-124.012536,41.220703
-124.014335,41.166115
-124.015406,46.227551
-124.016667,43.250084
-124.018346,40.894547
-124.022129,47.418709
-124.023148,46.314486
-124.023226,43.303814
-124.024284,41.437726
-124.024919,43.995094
-124.025233,46.549759
-124.027543,43.992004
-124.030452,47.136154
-124.033893,48.779297
-124.036911,41.523771
-124.038631,41.525059
-124.040722,41.298466
-124.042951,42.644023
-124.044985,43.875017
-124.046857,46.456761
-124.051645,40.755844
-124.052936,48.828907
-124.054722,53.381882
-124.055616,47.05646
-124.061431,42.88599
-124.064356,41.280785
-124.07029,41.79388
-124.072434,46.791732
-124.07401,40.807858
-124.074892,42.33073
-124.075683,40.730438
-124.08101,40.826054
-124.082281,41.806991
-124.082728,42.2979
-124.083069,41.791048
-124.088224,43.182213
-124.089176,41.730967
-124.093568,41.276085
